ggap,Ikir_coef,cm,K_o,I_app,Vm_0,Vm_1,Vm_2,Vm_3,Vm_4,Vm_5,Vm_6,Vm_7,Vm_8,Vm_9,Vm_10,Vm_11,Vm_12,Vm_13,Vm_14,Vm_15,Vm_16,Vm_17,Vm_18,Vm_19,Vm_20,Vm_21,Vm_22,Vm_23,Vm_24,Vm_25,Vm_26,Vm_27,Vm_28,Vm_29,Vm_30,Vm_31,Vm_32,Vm_33,Vm_34,Vm_35,Vm_36,Vm_37,Vm_38,Vm_39,Vm_40,Vm_41,Vm_42,Vm_43,Vm_44,Vm_45,Vm_46,Vm_47,Vm_48,Vm_49,Vm_50,Vm_51,Vm_52,Vm_53,Vm_54,Vm_55,Vm_56,Vm_57,Vm_58,Vm_59,Vm_60,Vm_61,Vm_62,Vm_63,Vm_64,Vm_65,Vm_66,Vm_67,Vm_68,Vm_69,Vm_70,Vm_71,Vm_72,Vm_73,Vm_74,Vm_75,Vm_76,Vm_77,Vm_78,Vm_79,Vm_80,Vm_81,Vm_82,Vm_83,Vm_84,Vm_85,Vm_86,Vm_87,Vm_88,Vm_89,Vm_90,Vm_91,Vm_92,Vm_93,Vm_94,Vm_95,Vm_96,Vm_97,Vm_98,Vm_99,Vm_100,Vm_101,Vm_102,Vm_103,Vm_104,Vm_105,Vm_106,Vm_107,Vm_108,Vm_109,Vm_110,Vm_111,Vm_112,Vm_113,Vm_114,Vm_115,Vm_116,Vm_117,Vm_118,Vm_119,Vm_120,Vm_121,Vm_122,Vm_123,Vm_124,Vm_125,Vm_126,Vm_127,Vm_128,Vm_129,Vm_130,Vm_131,Vm_132,Vm_133,Vm_134,Vm_135,Vm_136,Vm_137,Vm_138,Vm_139,Vm_140,Vm_141,Vm_142,Vm_143,Vm_144,Vm_145,Vm_146,Vm_147,Vm_148,Vm_149,Vm_150,Vm_151,Vm_152,Vm_153,Vm_154,Vm_155,Vm_156,Vm_157,Vm_158,Vm_159,Vm_160,Vm_161,Vm_162,Vm_163,Vm_164,Vm_165,Vm_166,Vm_167,Vm_168,Vm_169,Vm_170,Vm_171,Vm_172,Vm_173,Vm_174,Vm_175,Vm_176,Vm_177,Vm_178,Vm_179,Vm_180,Vm_181,Vm_182,Vm_183,Vm_184,Vm_185,Vm_186,Vm_187,Vm_188,Vm_189,Vm_190,Vm_191,Vm_192,Vm_193,Vm_194,Vm_195,Vm_196,Vm_197,Vm_198,Vm_199
17.3067,0.771629,6.21668,4.80447,-82.6694,40,-21.8659,-23.572,-24.9244,-26.0529,-26.996,-27.7851,-28.446,-29.0001,-29.465,-29.8555,-30.1835,-30.4593,-30.6914,-30.8866,-31.051,-31.1894,-31.306,-31.4042,-31.487,-31.5568,-31.6156,-31.6651,-31.7069,-31.7422,-31.7719,-31.797,-31.8181,-31.8359,-31.851,-31.8636,-31.8743,-31.8834,-31.891,-31.8974,-31.9028,-31.9074,-31.9112,-31.9145,-31.9172,-31.9195,-31.9215,-31.9231,-31.9245,-31.9257,-31.9267,-31.9275,-31.9282,-31.9288,-31.9293,-31.9297,-31.9301,-31.9304,-31.9306,-31.9308,-31.931,-31.9312,-31.9313,-31.9314,-31.9315,-31.9316,-31.9316,-31.9317,-31.9317,-31.9318,-31.9318,-31.9318,-31.9319,-31.9319,-31.9319,-31.9319,-31.9319,-31.9319,-31.9319,-31.9319,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932,-31.932
26.4402,0.838145,7.45614,7.07498,-29.193,-80,-25.0667,-29.7055,-34.2869,-38.7126,-42.9389,-46.875,-50.4117,-53.4667,-56.0126,-58.0746,-59.7102,-60.9885,-61.9772,-62.7362,-63.3159,-63.7571,-64.0918,-64.3453,-64.537,-64.6819,-64.7912,-64.8736,-64.9358,-64.9827,-65.018,-65.0446,-65.0647,-65.0797,-65.0911,-65.0997,-65.1061,-65.111,-65.1147,-65.1174,-65.1195,-65.121,-65.1222,-65.1231,-65.1238,-65.1243,-65.1247,-65.1249,-65.1252,-65.1253,-65.1254,-65.1255,-65.1256,-65.1256,-65.1257,-65.1257,-65.1257,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258,-65.1258
23.6797,0.864512,6.24908,7.54411,-31.2872,-80,-25.9494,-31.4122,-36.756,-41.8089,-46.4318,-50.465,-53.8143,-56.4852,-58.5545,-60.1268,-61.3064,-62.1838,-62.8327,-63.3107,-63.6618,-63.9193,-64.1078,-64.2457,-64.3465,-64.4202,-64.474,-64.5132,-64.5419,-64.5628,-64.5781,-64.5893,-64.5974,-64.6033,-64.6077,-64.6108,-64.6131,-64.6148,-64.616,-64.6169,-64.6176,-64.6181,-64.6184,-64.6187,-64.6188,-64.619,-64.6191,-64.6191,-64.6192,-64.6192,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193,-64.6193
15.7032,0.744419,13.4871,4.93908,69.0166,40,-22.017,-23.7458,-25.1464,-26.3064,-27.2687,-28.0681,-28.733,-29.2866,-29.7481,-30.1331,-30.4544,-30.7229,-30.9473,-31.135,-31.292,-31.4234,-31.5334,-31.6255,-31.7026,-31.7672,-31.8213,-31.8666,-31.9046,-31.9365,-31.9632,-31.9855,-32.0043,-32.02,-32.0332,-32.0442,-32.0535,-32.0612,-32.0677,-32.0732,-32.0777,-32.0816,-32.0848,-32.0875,-32.0897,-32.0916,-32.0932,-32.0946,-32.0957,-32.0966,-32.0974,-32.0981,-32.0986,-32.0991,-32.0995,-32.0998,-32.1001,-32.1003,-32.1005,-32.1006,-32.1008,-32.1009,-32.101,-32.1011,-32.1011,-32.1012,-32.1012,-32.1013,-32.1013,-32.1013,-32.1013,-32.1014,-32.1014,-32.1014,-32.1014,-32.1014,-32.1014,-32.1014,-32.1014,-32.1014,-32.1014,-32.1014,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015,-32.1015
6.10963,0.570005,12.6247,4.49125,41.0403,40,-22.9339,-25.0984,-26.6692,-27.8189,-28.6615,-29.2798,-29.7338,-30.0675,-30.3128,-30.4932,-30.626,-30.7237,-30.7956,-30.8486,-30.8875,-30.9162,-30.9374,-30.9529,-30.9644,-30.9728,-30.979,-30.9836,-30.987,-30.9894,-30.9913,-30.9926,-30.9936,-30.9943,-30.9949,-30.9953,-30.9956,-30.9958,-30.9959,-30.996,-30.9961,-30.9962,-30.9962,-30.9963,-30.9963,-30.9963,-30.9963,-30.9963,-30.9963,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964,-30.9964
18.7472,0.55438,10.7592,7.55004,26.3659,-80,-24.0533,-27.6982,-31.17,-34.468,-37.6152,-40.6068,-43.4141,-45.9957,-48.3113,-50.3348,-52.0607,-53.5021,-54.6856,-55.6442,-56.4126,-57.0236,-57.5065,-57.8864,-58.1841,-58.4167,-58.5982,-58.7396,-58.8495,-58.9349,-59.0012,-59.0526,-59.0925,-59.1235,-59.1474,-59.166,-59.1804,-59.1916,-59.2002,-59.2069,-59.2121,-59.2161,-59.2192,-59.2217,-59.2235,-59.225,-59.2261,-59.227,-59.2276,-59.2281,-59.2286,-59.2289,-59.2291,-59.2293,-59.2294,-59.2295,-59.2296,-59.2297,-59.2298,-59.2298,-59.2298,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299,-59.2299
7.68949,0.924653,10.4113,1.73817,91.6474,40,-22.5126,-24.4294,-25.8457,-26.9045,-27.696,-28.2878,-28.7302,-29.061,-29.3083,-29.4932,-29.6315,-29.7349,-29.8122,-29.87,-29.9132,-29.9455,-29.9697,-29.9878,-30.0013,-30.0114,-30.0189,-30.0246,-30.0288,-30.032,-30.0343,-30.0361,-30.0374,-30.0384,-30.0391,-30.0397,-30.0401,-30.0404,-30.0407,-30.0408,-30.041,-30.0411,-30.0411,-30.0412,-30.0412,-30.0412,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413,-30.0413
24.2955,0.718648,11.0863,2.55374,-36.0981,40,-21.4622,-22.8254,-23.9271,-24.8625,-25.657,-26.3317,-26.9047,-27.3914,-27.8048,-28.156,-28.4543,-28.7077,-28.923,-29.1059,-29.2613,-29.3933,-29.5055,-29.6008,-29.6817,-29.7505,-29.809,-29.8586,-29.9008,-29.9367,-29.9671,-29.993,-30.015,-30.0337,-30.0495,-30.063,-30.0745,-30.0842,-30.0925,-30.0995,-30.1055,-30.1106,-30.1149,-30.1185,-30.1217,-30.1243,-30.1265,-30.1285,-30.1301,-30.1315,-30.1326,-30.1336,-30.1345,-30.1352,-30.1358,-30.1363,-30.1368,-30.1371,-30.1374,-30.1377,-30.1379,-30.1381,-30.1383,-30.1384,-30.1386,-30.1387,-30.1388,-30.1388,-30.1389,-30.1389,-30.139,-30.139,-30.1391,-30.1391,-30.1391,-30.1391,-30.1391,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392,-30.1392
13.5908,0.79909,7.94453,4.9928,-51.514,40,-22.1684,-24.0297,-25.509,-26.7207,-27.7151,-28.5329,-29.2064,-29.762,-30.2208,-30.6002,-30.9141,-31.1742,-31.3897,-31.5685,-31.7168,-31.8399,-31.9421,-32.027,-32.0975,-32.1561,-32.2049,-32.2453,-32.279,-32.307,-32.3303,-32.3496,-32.3657,-32.3791,-32.3902,-32.3995,-32.4072,-32.4136,-32.4189,-32.4233,-32.427,-32.4301,-32.4326,-32.4348,-32.4365,-32.438,-32.4392,-32.4402,-32.4411,-32.4418,-32.4424,-32.4428,-32.4432,-32.4436,-32.4439,-32.4441,-32.4443,-32.4444,-32.4446,-32.4447,-32.4448,-32.4449,-32.4449,-32.445,-32.445,-32.4451,-32.4451,-32.4451,-32.4451,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452,-32.4452
4.23082,0.788453,13.1396,2.70454,72.8694,40,-23.2702,-25.5025,-27.0094,-28.0315,-28.725,-29.1957,-29.5152,-29.732,-29.8793,-29.9792,-30.0471,-30.0932,-30.1245,-30.1458,-30.1602,-30.17,-30.1766,-30.1812,-30.1842,-30.1863,-30.1877,-30.1887,-30.1893,-30.1898,-30.1901,-30.1903,-30.1904,-30.1905,-30.1906,-30.1906,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907,-30.1907
